"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"17",0.70242459903325,0.683355662432881,0.683355662432881,0.683355662432881,0.683355662432881,0.56894204283067,0.664286725832513,0.664286725832513,0.664286725832513,0.664286725832513,0.874045028436567,0.854976091836199,0.950320774838042,0.950320774838042,0.950320774838042,0.96938971143841,0.607079916031407,0.607079916031407,0.893113965036936,0.721493535633619
"18",0.634354475175837,0.82733776116603,0.82733776116603,0.82733776116603,0.82733776116603,0.842182629319122,0.66404421148202,0.66404421148202,0.66404421148202,0.66404421148202,0.871872365625306,0.871872365625306,0.842182629319122,0.842182629319122,0.842182629319122,0.842182629319122,0.619509607022745,0.604664738869653,0.82733776116603,0.634354475175837
"19",0.686079796232934,0.735114204633882,0.759631408834356,0.759631408834356,0.857700225636251,0.833183021435777,0.833183021435777,0.759631408834356,0.759631408834356,0.78414861303483,0.759631408834356,0.882217429836725,0.906734634037199,0.857700225636251,0.857700225636251,0.857700225636251,0.906734634037199,0.906734634037199,0.833183021435777,0.759631408834356
"20",0.772832980326918,0.792635337565763,0.792635337565763,0.792635337565763,0.753030623088074,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.812437694804607,0.812437694804607,0.812437694804607,0.812437694804607,0.852042409282296,0.634216479655008,0.634216479655008,0.713425908610386,0.772832980326918
"21",0.866894177211429,0.845441623536014,0.845441623536014,0.8239890698606,0.8239890698606,0.8239890698606,0.8239890698606,0.8239890698606,0.8239890698606,0.8239890698606,0.8239890698606,0.8239890698606,0.866894177211429,0.866894177211429,0.866894177211429,0.866894177211429,0.845441623536014,0.845441623536014,0.845441623536014,0.588010979431038
"22",0.628392256937701,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.598106298807704
"23",0.606076287789282,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.877055913162941,0.606076287789282
"24",0.553686893550375,0.570848936490707,0.570848936490707,0.553686893550375,0.553686893550375,0.588010979431038,0.588010979431038,0.588010979431038,0.553686893550375,0.553686893550375,0.639497108252034,0.639497108252034,0.553686893550375,0.553686893550375,0.553686893550375,0.553686893550375,0.690983237073029,0.622335065311702,0.622335065311702,0.536524850610043
"25",0.581146162254906,0.581146162254906,0.581146162254906,0.581146162254906,0.539957259198109,0.601740613783304,0.601740613783304,0.601740613783304,0.581146162254906,0.622335065311702,0.622335065311702,0.622335065311702,0.601740613783304,0.74590177448209,0.766496226010488,0.766496226010488,0.766496226010488,0.766496226010488,0.766496226010488,0.581146162254906
"26",0.637045387831986,0.637045387831986,0.637045387831986,0.618657484681631,0.618657484681631,0.600269581531275,0.82092441933554,0.82092441933554,0.82092441933554,0.78414861303483,0.78414861303483,0.802536516185185,0.802536516185185,0.802536516185185,0.802536516185185,0.747372806734119,0.747372806734119,0.78414861303483,0.78414861303483,0.618657484681631
"27",0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.73322826584923,0.73322826584923,0.73322826584923,0.73322826584923,0.654018836893853,0.654018836893853,0.654018836893853,0.654018836893853,0.73322826584923
"28",0.725307322953692,0.725307322953692,0.725307322953692,0.622335065311702,0.673821194132697,0.776793451774687,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.725307322953692,0.725307322953692,0.725307322953692,0.931251838237673,0.931251838237673,0.931251838237673,0.828279580595683,0.828279580595683
"29",0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.697223979960422,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.837640694926773,0.837640694926773,0.837640694926773,0.837640694926773,0.837640694926773,0.837640694926773,0.884446266582223,0.931251838237673,0.931251838237673,0.884446266582223,0.697223979960422
"30",0.74953608945769,0.779822047587687,0.779822047587687,0.779822047587687,0.719250131327693,0.719250131327693,0.719250131327693,0.74953608945769,0.74953608945769,0.74953608945769,0.74953608945769,0.74953608945769,0.810108005717684,0.810108005717684,0.810108005717684,0.810108005717684,0.931251838237673,0.931251838237673,0.810108005717684,0.779822047587687
"31",0.603612836649522,0.603612836649522,0.603612836649522,0.603612836649522,0.744029551615872,0.744029551615872,0.744029551615872,0.744029551615872,0.744029551615872,0.744029551615872,0.744029551615872,0.650418408304972,0.744029551615872,0.744029551615872,0.744029551615872,0.744029551615872,0.790835123271323,0.790835123271323,0.790835123271323,0.603612836649522
"32",0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829,0.911449480998829
"33",0.915162422981112,0.915162422981112,0.915162422981112,0.915162422981112,0.915162422981112,0.915162422981112,0.915162422981112,0.915162422981112,0.915162422981112,0.88298359246799,0.88298359246799,0.88298359246799,0.88298359246799,0.88298359246799,0.88298359246799,0.88298359246799,0.88298359246799,0.88298359246799,0.88298359246799,0.915162422981112
"34",0.876088128786607,0.876088128786607,0.876088128786607,0.876088128786607,0.894476031936962,0.894476031936962,0.894476031936962,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.912863935087318,0.876088128786607
"35",0.74590177448209,0.74590177448209,0.807685129067285,0.807685129067285,0.807685129067285,0.828279580595683,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.766496226010488
"36",0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844,0.888346730886844
"37",0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673
"38",0.806436980489806,0.806436980489806,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.790835123271323,0.790835123271323,0.790835123271323,0.790835123271323,0.790835123271323,0.790835123271323,0.790835123271323,0.790835123271323,0.790835123271323,0.790835123271323,0.790835123271323
"39",0.50220076472938,0.50220076472938,0.50220076472938,0.630916086781868,0.630916086781868,0.673821194132697,0.673821194132697,0.588010979431038,0.716726301483526,0.630916086781868,0.630916086781868,0.673821194132697,0.673821194132697,0.673821194132697,0.673821194132697,0.673821194132697,0.673821194132697,0.673821194132697,0.673821194132697,0.45929565737855
"40",0.73322826584923,0.73322826584923,0.73322826584923,0.693623551371541,0.693623551371541,0.693623551371541,0.693623551371541,0.693623551371541,0.693623551371541,0.693623551371541,0.693623551371541,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.772832980326918,0.654018836893853,0.654018836893853,0.654018836893853,0.73322826584923
"41",0.539957259198109,0.539957259198109,0.539957259198109,0.539957259198109,0.539957259198109,0.684118419896896,0.684118419896896,0.684118419896896,0.684118419896896,0.684118419896896,0.684118419896896,0.684118419896896,0.684118419896896,0.684118419896896,0.684118419896896,0.704712871425294,0.704712871425294,0.704712871425294,0.704712871425294,0.539957259198109
"42",0.828279580595683,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.776793451774687
"43",0.812437694804607,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.852042409282296,0.772832980326918
"44",0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.759631408834356,0.793955494715019
"45",0.738178855158941,0.738178855158941,0.738178855158941,0.759631408834356,0.78108396250977,0.78108396250977,0.588010979431038,0.609463533106453,0.609463533106453,0.630916086781868,0.609463533106453,0.609463533106453,0.630916086781868,0.630916086781868,0.630916086781868,0.630916086781868,0.78108396250977,0.78108396250977,0.78108396250977,0.759631408834356
"46",0.7485591230664,0.765167551718334,0.765167551718334,0.7485591230664,0.765167551718334,0.765167551718334,0.58247483654706,0.58247483654706,0.599083265198994,0.599083265198994,0.599083265198994,0.731950694414466,0.632300122502862,0.648908551154796,0.648908551154796,0.648908551154796,0.765167551718334,0.765167551718334,0.765167551718334,0.781775980370268
"47",0.416390550027721,0.463196121683171,0.463196121683171,0.463196121683171,0.463196121683171,0.650418408304972,0.603612836649522,0.603612836649522,0.603612836649522,0.650418408304972,0.650418408304972,0.650418408304972,0.650418408304972,0.650418408304972,0.650418408304972,0.650418408304972,0.650418408304972,0.650418408304972,0.650418408304972,0.603612836649522
"48",0.416390550027721,0.50220076472938,0.50220076472938,0.50220076472938,0.50220076472938,0.45929565737855,0.45929565737855,0.45929565737855,0.45929565737855,0.45929565737855,0.545105872080209,0.545105872080209,0.545105872080209,0.545105872080209,0.545105872080209,0.588010979431038,0.588010979431038,0.588010979431038,0.588010979431038,0.45929565737855
"49",0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819,0.706000024645819
"50",0.738178855158941,0.738178855158941,0.738178855158941,0.866894177211429,0.866894177211429,0.866894177211429,0.866894177211429,0.866894177211429,0.866894177211429,0.866894177211429,0.866894177211429,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.738178855158941
"51",0.622335065311702,0.622335065311702,0.570848936490707,0.673821194132697,0.622335065311702,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.725307322953692,0.622335065311702
"52",0.797769282035093,0.797769282035093,0.797769282035093,0.797769282035093,0.797769282035093,0.778700345434724,0.778700345434724,0.778700345434724,0.778700345434724,0.778700345434724,0.778700345434724,0.778700345434724,0.778700345434724,0.778700345434724,0.778700345434724,0.797769282035093,0.797769282035093,0.797769282035093,0.721493535633619,0.778700345434724
"53",0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307
"54",0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423,0.87799032566423
"55",0.707399104233346,0.774554924434644,0.774554924434644,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.864096018036375,0.685013830832913
"56",0.598579264968385,0.689308148587282,0.689308148587282,0.764915551603029,0.764915551603029,0.764915551603029,0.764915551603029,0.764915551603029,0.764915551603029,0.764915551603029,0.764915551603029,0.764915551603029,0.780037032206179,0.780037032206179,0.780037032206179,0.780037032206179,0.780037032206179,0.780037032206179,0.825401474015627,0.598579264968385
"57",0.673821194132697,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.834715346698307,0.850804761954868,0.850804761954868,0.850804761954868,0.850804761954868,0.850804761954868,0.850804761954868,0.850804761954868,0.850804761954868,0.850804761954868,0.850804761954868,0.625552948363014
"58",0.530804169629932,0.664286725832513,0.664286725832513,0.912182901637304,0.912182901637304,0.912182901637304,0.912182901637304,0.912182901637304,0.912182901637304,0.912182901637304,0.912182901637304,0.912182901637304,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.931251838237673,0.511735233029564
"59",0.673821194132697,0.673821194132697,0.673821194132697,0.637045387831986,0.637045387831986,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.78414861303483,0.673821194132697
"60",0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.731028003933803,0.816838218635461,0.845441623536014,0.845441623536014,0.845441623536014,0.759631408834356
"61",0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.833183021435777,0.833183021435777,0.833183021435777,0.833183021435777,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.710597000433408
"62",0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223,0.884446266582223
"63",0.789221138041824,0.789221138041824,0.789221138041824,0.789221138041824,0.789221138041824,0.735959625468381,0.735959625468381,0.735959625468381,0.735959625468381,0.735959625468381,0.789221138041824,0.789221138041824,0.789221138041824,0.789221138041824,0.700451950419419,0.700451950419419,0.700451950419419,0.700451950419419,0.700451950419419,0.789221138041824
"64",0.828279580595683,0.793955494715019,0.793955494715019,0.845441623536014,0.845441623536014,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.879765709416678,0.89692775235701,0.89692775235701,0.931251838237673,0.931251838237673,0.759631408834356
"65",0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.776793451774687,0.776793451774687,0.725307322953692,0.725307322953692,0.828279580595683
"66",0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.814237909099048,0.861043480754498,0.861043480754498,0.790835123271323
"67",0.609463533106453,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136,0.437843103703136
"68",0.50075066179801,0.456216057338735,0.456216057338735,0.471060925491826,0.471060925491826,0.738268552247479,0.738268552247479,0.738268552247479,0.574975002563469,0.574975002563469,0.574975002563469,0.574975002563469,0.574975002563469,0.530440398104194,0.530440398104194,0.530440398104194,0.530440398104194,0.530440398104194,0.530440398104194,0.485905793644918
"69",0.767432337443597,0.767432337443597,0.767432337443597,0.767432337443597,0.603612836649522,0.650418408304972,0.650418408304972,0.673821194132697,0.767432337443597,0.767432337443597,0.767432337443597,0.767432337443597,0.767432337443597,0.767432337443597,0.790835123271323,0.790835123271323,0.767432337443597,0.767432337443597,0.744029551615872,0.814237909099048
"70",0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567,0.874045028436567
"71",0.802536516185185,0.738178855158941,0.641642363619575,0.609463533106453,0.770357685672063,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.899073007724551,0.802536516185185
"72",0.725307322953692,0.648078129722199,0.648078129722199,0.648078129722199,0.802536516185185,0.931251838237673,0.956994902648171,0.956994902648171,0.956994902648171,0.956994902648171,0.956994902648171,0.931251838237673,0.956994902648171,0.956994902648171,0.956994902648171,0.982737967058668,0.982737967058668,0.982737967058668,0.956994902648171,0.725307322953692
"73",0.828279580595683,0.828279580595683,0.828279580595683,0.588010979431038,0.759631408834356,0.931251838237673,0.965575924118337,0.965575924118337,0.965575924118337,0.965575924118337,0.965575924118337,0.931251838237673,0.965575924118337,0.965575924118337,0.965575924118337,0.999900009999,0.999900009999,0.999900009999,0.965575924118337,0.828279580595683
"74",0.553686893550375,0.725307322953692,0.553686893550375,0.553686893550375,0.793955494715019,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.793955494715019,0.793955494715019,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.828279580595683,0.553686893550375
"75",0.787090677538887,0.787090677538887,0.787090677538887,0.787090677538887,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.931251838237673,0.931251838237673,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.787090677538887
"76",0.888346730886844,0.888346730886844,0.888346730886844,0.909799284562258,0.909799284562258,0.759631408834356,0.78108396250977,0.78108396250977,0.78108396250977,0.78108396250977,0.78108396250977,0.78108396250977,0.802536516185185,0.738178855158941,0.738178855158941,0.738178855158941,0.738178855158941,0.759631408834356,0.759631408834356,0.802536516185185
"77",0.681176355392839,0.681176355392839,0.681176355392839,0.681176355392839,0.681176355392839,0.681176355392839,0.681176355392839,0.78414861303483,0.78414861303483,0.798858935555114,0.798858935555114,0.798858935555114,0.798858935555114,0.798858935555114,0.798858935555114,0.798858935555114,0.798858935555114,0.592914420271133,0.813569258075398,0.681176355392839
"78",0.645217789232144,0.645217789232144,0.683355662432881,0.683355662432881,0.664286725832513,0.645217789232144,0.607079916031407,0.56894204283067,0.56894204283067,0.683355662432881,0.683355662432881,0.664286725832513,0.664286725832513,0.664286725832513,0.664286725832513,0.664286725832513,0.683355662432881,0.683355662432881,0.683355662432881,0.626148852631776
"79",0.59461176517732,0.59461176517732,0.614414122416164,0.634216479655008,0.634216479655008,0.634216479655008,0.654018836893853,0.654018836893853,0.654018836893853,0.654018836893853,0.654018836893853,0.634216479655008,0.654018836893853,0.654018836893853,0.654018836893853,0.654018836893853,0.673821194132697,0.673821194132697,0.673821194132697,0.59461176517732
"80",0.759631408834356,0.793955494715019,0.690983237073029,0.690983237073029,0.690983237073029,0.656659151192365,0.673821194132697,0.673821194132697,0.673821194132697,0.656659151192365,0.656659151192365,0.656659151192365,0.656659151192365,0.673821194132697,0.673821194132697,0.673821194132697,0.690983237073029,0.690983237073029,0.70814528001336,0.536524850610043
"81",0.869468483652479,0.869468483652479,0.869468483652479,0.869468483652479,0.787090677538887,0.787090677538887,0.787090677538887,0.787090677538887,0.787090677538887,0.787090677538887,0.787090677538887,0.787090677538887,0.848874032124081,0.848874032124081,0.848874032124081,0.910657386709275,0.910657386709275,0.910657386709275,0.890062935180877,0.869468483652479
"82",0.563493775230564,0.563493775230564,0.563493775230564,0.710597000433408,0.600269581531275,0.600269581531275,0.600269581531275,0.637045387831986,0.637045387831986,0.637045387831986,0.637045387831986,0.673821194132697,0.673821194132697,0.673821194132697,0.673821194132697,0.563493775230564,0.673821194132697,0.673821194132697,0.673821194132697,0.563493775230564
"83",0.463196121683171,0.463196121683171,0.510001693338621,0.510001693338621,0.510001693338621,0.556807264994072,0.556807264994072,0.556807264994072,0.556807264994072,0.556807264994072,0.556807264994072,0.603612836649522,0.603612836649522,0.603612836649522,0.650418408304972,0.556807264994072,0.603612836649522,0.603612836649522,0.603612836649522,0.463196121683171
"84",0.840393963847682,0.840393963847682,0.825250984782683,0.825250984782683,0.825250984782683,0.552677361612708,0.567820340677707,0.628392256937701,0.628392256937701,0.6435352360027,0.6435352360027,0.598106298807704,0.870679921977679,0.870679921977679,0.870679921977679,0.870679921977679,0.870679921977679,0.870679921977679,0.870679921977679,0.825250984782683
"85",0.592914420271133,0.592914420271133,0.592914420271133,0.592914420271133,0.592914420271133,0.78414861303483,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.857700225636251,0.872410548156536,0.872410548156536,0.872410548156536,0.872410548156536,0.88712087067682,0.88712087067682,0.88712087067682,0.88712087067682,0.828279580595683
